episode,return,steps_to_goal
3381,0.0,
3382,0.0,
3383,0.0,
3384,0.0,
3385,0.0,
3386,0.0,
3387,0.0,
3388,0.0,
3389,0.0,
3390,0.0,
3391,0.0,
3392,0.0,
3393,0.0,
3394,0.0,
3395,0.0,
3396,0.0,
3397,0.0,
3398,0.0,
3399,0.0,
3400,0.0,
3401,1.0,31
3402,1.0,24
3403,1.0,30
3404,1.0,30
3405,1.0,16
3406,0.0,
3407,1.0,10
3408,1.0,7
3409,1.0,16
3410,0.0,
3411,1.0,26
3412,1.0,23
3413,1.0,10
3414,1.0,9
3415,1.0,13
3416,1.0,7
3417,1.0,32
3418,1.0,13
3419,1.0,24
3420,1.0,34
3421,1.0,25
3422,1.0,37
3423,1.0,31
3424,1.0,16
3425,1.0,9
3426,1.0,31
3427,1.0,9
3428,1.0,14
3429,1.0,48
3430,1.0,16
3431,1.0,48
3432,1.0,11
3433,1.0,32
3434,1.0,12
3435,1.0,10
3436,1.0,24
3437,1.0,9
3438,0.0,
3439,1.0,29
3440,1.0,14
3441,1.0,10
3442,1.0,7
3443,1.0,10
3444,1.0,14
3445,1.0,10
3446,1.0,40
3447,1.0,7
3448,1.0,29
3449,1.0,24
3450,1.0,17
3451,1.0,9
3452,1.0,9
3453,1.0,7
3454,1.0,7
3455,1.0,19
3456,1.0,16
3457,1.0,7
3458,1.0,8
3459,1.0,7
3460,1.0,9
3461,1.0,11
3462,1.0,6
3463,1.0,10
3464,1.0,15
3465,1.0,12
3466,1.0,14
3467,1.0,15
3468,1.0,6
3469,1.0,8
3470,1.0,12
3471,1.0,12
3472,1.0,16
3473,1.0,13
3474,1.0,7
3475,1.0,15
3476,1.0,7
3477,1.0,14
3478,1.0,11
3479,1.0,6
3480,1.0,12
3481,1.0,12
3482,1.0,10
3483,1.0,24
3484,1.0,15
3485,1.0,8
3486,1.0,10
3487,1.0,8
3488,1.0,14
3489,1.0,9
3490,1.0,13
3491,1.0,7
3492,1.0,16
3493,1.0,17
3494,1.0,26
3495,1.0,15
3496,1.0,11
3497,1.0,8
3498,1.0,7
3499,1.0,7
3500,1.0,15
3501,0.0,
3502,0.0,
3503,0.0,
3504,0.0,
3505,0.0,
3506,0.0,
3507,0.0,
3508,0.0,
3509,0.0,
3510,0.0,
3511,0.0,
3512,0.0,
3513,0.0,
3514,0.0,
3515,0.0,
3516,0.0,
3517,0.0,
3518,0.0,
3519,0.0,
3520,0.0,
3521,0.0,
3522,0.0,
3523,0.0,
3524,0.0,
3525,0.0,
3526,0.0,
3527,0.0,
3528,0.0,
3529,0.0,
3530,0.0,
3531,0.0,
3532,0.0,
3533,0.0,
3534,0.0,
3535,0.0,
3536,0.0,
3537,0.0,
3538,0.0,
3539,0.0,
3540,0.0,
3541,0.0,
3542,0.0,
3543,0.0,
3544,0.0,
3545,0.0,
3546,0.0,
3547,0.0,
3548,0.0,
3549,0.0,
3550,0.0,
3551,0.0,
3552,0.0,
3553,0.0,
3554,0.0,
3555,0.0,
3556,0.0,
3557,0.0,
3558,0.0,
3559,0.0,
3560,0.0,
3561,0.0,
3562,0.0,
3563,0.0,
3564,0.0,
3565,0.0,
3566,0.0,
3567,0.0,
3568,0.0,
3569,0.0,
3570,0.0,
3571,0.0,
3572,0.0,
3573,0.0,
3574,0.0,
3575,0.0,
3576,0.0,
3577,0.0,
3578,0.0,
3579,0.0,
3580,0.0,
3581,0.0,
3582,0.0,
3583,0.0,
3584,0.0,
3585,0.0,
3586,0.0,
3587,0.0,
3588,0.0,
3589,0.0,
3590,0.0,
3591,0.0,
3592,0.0,
3593,0.0,
3594,0.0,
3595,0.0,
3596,0.0,
3597,0.0,
3598,0.0,
3599,0.0,
3600,0.0,
3601,1.0,15
3602,1.0,19
3603,1.0,15
3604,1.0,18
3605,1.0,21
3606,1.0,17
3607,1.0,25
3608,1.0,31
3609,1.0,6
3610,1.0,40
3611,0.0,
3612,1.0,15
3613,1.0,16
3614,1.0,16
3615,1.0,12
3616,1.0,9
3617,1.0,7
3618,1.0,7
3619,1.0,9
3620,1.0,10
3621,1.0,15
3622,1.0,15
3623,1.0,18
3624,1.0,9
3625,1.0,7
3626,1.0,14
3627,1.0,17
3628,1.0,18
3629,1.0,10
3630,1.0,20
3631,1.0,8
3632,1.0,6
3633,1.0,6
3634,1.0,9
3635,1.0,14
3636,1.0,44
3637,1.0,9
3638,1.0,9
3639,1.0,9
3640,1.0,19
3641,1.0,7
3642,1.0,7
3643,1.0,11
3644,1.0,19
3645,1.0,7
3646,1.0,7
3647,1.0,13
3648,1.0,9
3649,1.0,8
3650,1.0,13
3651,1.0,10
3652,1.0,9
3653,1.0,10
3654,1.0,17
3655,1.0,10
3656,1.0,9
3657,1.0,10
3658,1.0,6
3659,1.0,12
3660,1.0,8
3661,1.0,15
3662,1.0,11
3663,1.0,12
3664,1.0,10
3665,1.0,6
3666,1.0,11
3667,1.0,8
3668,1.0,15
3669,1.0,14
3670,1.0,8
3671,1.0,8
3672,1.0,10
3673,1.0,7
3674,1.0,10
3675,1.0,11
3676,1.0,21
3677,1.0,7
3678,1.0,6
3679,1.0,8
3680,1.0,14
3681,1.0,10
3682,1.0,9
3683,1.0,6
3684,1.0,18
3685,1.0,10
3686,1.0,15
3687,1.0,7
3688,1.0,8
3689,1.0,10
3690,1.0,9
3691,1.0,12
3692,1.0,9
3693,1.0,21
3694,1.0,10
3695,1.0,6
3696,1.0,8
3697,1.0,40
3698,1.0,13
3699,1.0,18
3700,1.0,6
3701,1.0,9
3702,1.0,9
3703,1.0,9
3704,1.0,11
3705,1.0,7
3706,1.0,11
3707,1.0,17
3708,1.0,7
3709,1.0,9
3710,1.0,8
3711,1.0,17
3712,1.0,7
3713,1.0,15
3714,1.0,9
3715,1.0,8
3716,1.0,8
3717,1.0,8
3718,1.0,12
3719,1.0,13
3720,1.0,13
3721,1.0,6
3722,1.0,6
3723,1.0,19
3724,1.0,10
3725,1.0,10
3726,1.0,20
3727,1.0,9
3728,1.0,17
3729,1.0,9
3730,1.0,7
3731,1.0,8
3732,1.0,8
3733,1.0,11
3734,1.0,9
3735,1.0,9
3736,1.0,17
3737,1.0,13
3738,1.0,12
3739,1.0,12
3740,1.0,12
3741,1.0,11
3742,1.0,15
3743,1.0,14
3744,1.0,6
3745,1.0,15
3746,1.0,10
3747,1.0,19
3748,1.0,11
3749,1.0,8
3750,1.0,7
3751,1.0,8
3752,1.0,10
3753,1.0,8
3754,1.0,10
3755,1.0,12
3756,1.0,8
3757,1.0,7
3758,1.0,15
3759,1.0,7
3760,1.0,11
3761,1.0,11
3762,1.0,38
3763,1.0,7
3764,1.0,14
3765,1.0,12
3766,1.0,12
3767,1.0,14
3768,1.0,7
3769,1.0,8
3770,1.0,10
3771,1.0,8
3772,1.0,9
3773,1.0,9
3774,1.0,8
3775,1.0,13
3776,1.0,7
3777,1.0,6
3778,1.0,8
3779,1.0,6
3780,1.0,23
3781,1.0,8
3782,1.0,11
3783,1.0,18
3784,1.0,13
3785,1.0,8
3786,1.0,18
3787,1.0,8
3788,1.0,7
3789,1.0,9
3790,1.0,11
3791,1.0,7
3792,1.0,7
3793,1.0,9
3794,1.0,6
3795,1.0,8
3796,1.0,13
3797,1.0,6
3798,1.0,10
3799,1.0,10
3800,1.0,7
3801,1.0,11
3802,0.0,
3803,1.0,6
3804,0.0,
3805,0.0,
3806,1.0,13
3807,1.0,14
3808,1.0,7
3809,1.0,11
3810,0.0,
3811,0.0,
3812,1.0,6
3813,0.0,
3814,1.0,20
3815,1.0,8
3816,0.0,
3817,1.0,9
3818,1.0,9
3819,1.0,8
3820,1.0,23
3821,1.0,7
3822,1.0,12
3823,1.0,9
3824,1.0,13
3825,1.0,17
3826,1.0,21
3827,1.0,6
3828,1.0,11
3829,1.0,12
3830,1.0,13
3831,1.0,9
3832,1.0,10
3833,1.0,11
3834,1.0,8
3835,0.0,
3836,1.0,19
3837,1.0,17
3838,1.0,7
3839,1.0,20
3840,1.0,17
3841,1.0,10
3842,1.0,20
3843,0.0,
3844,1.0,11
3845,1.0,13
3846,0.0,
3847,1.0,22
3848,1.0,12
3849,1.0,17
3850,1.0,10
3851,0.0,
3852,1.0,9
3853,1.0,13
3854,1.0,9
3855,1.0,12
3856,1.0,16
3857,1.0,18
3858,1.0,13
3859,1.0,11
3860,1.0,13
3861,1.0,16
3862,1.0,7
3863,1.0,14
3864,1.0,12
3865,1.0,22
3866,1.0,11
3867,1.0,18
3868,1.0,16
3869,1.0,7
3870,1.0,9
3871,1.0,15
3872,1.0,22
3873,1.0,7
3874,1.0,16
3875,1.0,6
3876,1.0,7
3877,1.0,19
3878,1.0,7
3879,1.0,23
3880,1.0,6
3881,1.0,16
3882,1.0,31
3883,1.0,7
3884,1.0,9
3885,1.0,11
3886,1.0,12
3887,1.0,27
3888,1.0,13
3889,1.0,16
3890,1.0,9
3891,1.0,8
3892,1.0,18
3893,1.0,8
3894,1.0,14
3895,1.0,19
3896,1.0,12
3897,0.0,
3898,1.0,28
3899,1.0,6
3900,1.0,7
3901,1.0,15
3902,1.0,7
3903,1.0,10
3904,1.0,15
3905,1.0,20
3906,1.0,20
3907,1.0,9
3908,0.0,
3909,0.0,
3910,1.0,12
3911,0.0,
3912,1.0,49
3913,1.0,10
3914,1.0,9
3915,0.0,
3916,1.0,12
3917,1.0,16
3918,1.0,11
3919,1.0,21
3920,1.0,9
3921,1.0,9
3922,1.0,14
3923,1.0,7
3924,1.0,10
3925,0.0,
3926,1.0,10
3927,1.0,7
3928,1.0,12
3929,1.0,8
3930,1.0,7
3931,1.0,7
3932,1.0,6
3933,1.0,8
3934,1.0,7
3935,1.0,7
3936,1.0,14
3937,1.0,14
3938,1.0,10
3939,1.0,6
3940,1.0,15
3941,1.0,11
3942,1.0,15
3943,1.0,7
3944,1.0,10
3945,1.0,16
3946,1.0,9
3947,1.0,7
3948,1.0,18
3949,1.0,6
3950,1.0,15
3951,1.0,8
3952,1.0,13
3953,0.0,
3954,1.0,23
3955,1.0,9
3956,1.0,17
3957,1.0,17
3958,1.0,14
3959,0.0,
3960,1.0,7
3961,1.0,32
3962,1.0,9
3963,1.0,6
3964,1.0,9
3965,1.0,12
3966,1.0,6
3967,1.0,8
3968,0.0,
3969,1.0,7
3970,1.0,17
3971,1.0,15
3972,1.0,7
3973,1.0,21
3974,1.0,9
3975,1.0,12
3976,1.0,8
3977,1.0,6
3978,1.0,12
3979,1.0,12
3980,1.0,8
3981,1.0,11
3982,1.0,14
3983,1.0,9
3984,1.0,9
3985,1.0,22
3986,1.0,8
3987,1.0,21
3988,1.0,12
3989,1.0,8
3990,1.0,16
3991,1.0,9
3992,1.0,8
3993,1.0,12
3994,1.0,9
3995,1.0,8
3996,1.0,15
3997,1.0,7
3998,1.0,8
3999,1.0,14
4000,1.0,18
4001,1.0,24
4002,1.0,8
4003,1.0,8
4004,1.0,9
4005,1.0,17
4006,1.0,7
4007,1.0,13
4008,1.0,9
4009,1.0,10
4010,1.0,18
4011,1.0,13
4012,1.0,10
4013,1.0,6
4014,1.0,22
4015,1.0,20
4016,1.0,7
4017,1.0,7
4018,0.0,
4019,1.0,7
4020,1.0,7
4021,1.0,9
4022,1.0,9
4023,1.0,11
4024,1.0,7
4025,1.0,10
4026,1.0,9
4027,1.0,11
4028,1.0,6
4029,1.0,9
4030,1.0,7
4031,0.0,
4032,1.0,7
4033,1.0,8
4034,1.0,8
4035,1.0,10
4036,1.0,7
4037,0.0,
4038,1.0,11
4039,1.0,9
4040,1.0,14
4041,1.0,13
4042,1.0,7
4043,1.0,7
4044,1.0,8
4045,1.0,10
4046,1.0,7
4047,1.0,10
4048,1.0,7
4049,1.0,12
4050,1.0,8
4051,1.0,8
4052,1.0,8
4053,1.0,11
4054,1.0,12
4055,1.0,11
4056,1.0,7
4057,1.0,10
4058,1.0,12
4059,1.0,8
4060,1.0,10
4061,1.0,10
4062,1.0,9
4063,1.0,8
4064,1.0,18
4065,1.0,8
4066,1.0,9
4067,1.0,10
4068,1.0,10
4069,1.0,14
4070,1.0,9
4071,1.0,8
4072,1.0,9
4073,1.0,10
4074,1.0,8
4075,1.0,15
4076,1.0,8
4077,1.0,10
4078,1.0,10
4079,1.0,8
4080,1.0,10
4081,1.0,14
4082,1.0,12
4083,1.0,10
4084,1.0,7
4085,1.0,12
4086,1.0,13
4087,1.0,22
4088,1.0,8
4089,1.0,11
4090,1.0,14
4091,1.0,17
4092,1.0,10
4093,1.0,11
4094,1.0,8
4095,1.0,9
4096,1.0,11
4097,1.0,12
4098,1.0,7
4099,1.0,11
4100,1.0,11
4101,1.0,15
4102,1.0,8
4103,1.0,15
4104,1.0,8
4105,1.0,8
4106,1.0,15
4107,1.0,10
4108,1.0,19
4109,1.0,13
4110,1.0,16
4111,1.0,14
4112,1.0,12
4113,1.0,8
4114,1.0,11
4115,1.0,10
4116,1.0,10
4117,1.0,15
4118,1.0,7
4119,1.0,11
4120,1.0,14
4121,1.0,7
4122,1.0,13
4123,1.0,9
4124,1.0,7
4125,1.0,7
4126,1.0,12
4127,1.0,11
4128,1.0,8
4129,1.0,14
4130,1.0,13
4131,1.0,13
4132,1.0,9
4133,1.0,12
4134,1.0,10
4135,1.0,9
4136,1.0,9
4137,1.0,10
4138,1.0,7
4139,1.0,16
4140,1.0,7
4141,1.0,8
4142,1.0,8
4143,1.0,8
4144,1.0,7
4145,1.0,9
4146,1.0,7
4147,1.0,15
4148,1.0,8
4149,1.0,8
4150,1.0,9
4151,1.0,14
4152,1.0,8
4153,1.0,12
4154,1.0,10
4155,1.0,12
4156,1.0,10
4157,1.0,10
4158,1.0,9
4159,1.0,9
4160,1.0,9
4161,1.0,9
4162,1.0,11
4163,1.0,14
4164,1.0,8
4165,1.0,9
4166,1.0,10
4167,1.0,10
4168,1.0,9
4169,1.0,10
4170,1.0,9
4171,1.0,12
4172,1.0,9
4173,1.0,8
4174,1.0,14
4175,1.0,17
4176,1.0,9
4177,1.0,14
4178,1.0,11
4179,1.0,8
4180,1.0,11
4181,1.0,15
4182,1.0,14
4183,1.0,14
4184,1.0,18
4185,1.0,13
4186,1.0,10
4187,1.0,20
4188,1.0,10
4189,1.0,27
4190,1.0,10
4191,1.0,11
4192,1.0,12
4193,1.0,8
4194,1.0,17
4195,1.0,10
4196,1.0,8
4197,1.0,13
4198,1.0,19
4199,1.0,11
4200,1.0,10
4201,0.0,
4202,0.0,
4203,0.0,
4204,0.0,
4205,0.0,
4206,0.0,
4207,0.0,
4208,0.0,
4209,0.0,
4210,0.0,
4211,0.0,
4212,0.0,
4213,0.0,
4214,0.0,
4215,0.0,
4216,0.0,
4217,0.0,
4218,0.0,
4219,0.0,
4220,0.0,
4221,0.0,
4222,0.0,
4223,0.0,
4224,0.0,
4225,0.0,
4226,0.0,
4227,0.0,
4228,0.0,
4229,0.0,
4230,0.0,
4231,0.0,
4232,0.0,
4233,0.0,
4234,0.0,
4235,0.0,
4236,0.0,
4237,0.0,
4238,0.0,
4239,0.0,
4240,0.0,
4241,0.0,
4242,0.0,
4243,0.0,
4244,0.0,
4245,0.0,
4246,0.0,
4247,0.0,
4248,0.0,
4249,0.0,
4250,0.0,
4251,0.0,
4252,0.0,
4253,0.0,
4254,0.0,
4255,0.0,
4256,0.0,
4257,0.0,
4258,0.0,
4259,0.0,
4260,0.0,
4261,0.0,
4262,0.0,
4263,0.0,
4264,0.0,
4265,0.0,
4266,0.0,
4267,0.0,
4268,0.0,
4269,0.0,
4270,0.0,
4271,0.0,
4272,0.0,
4273,0.0,
4274,0.0,
4275,0.0,
4276,0.0,
4277,0.0,
4278,0.0,
4279,0.0,
4280,0.0,
4281,0.0,
4282,0.0,
4283,0.0,
4284,0.0,
4285,0.0,
4286,0.0,
4287,0.0,
4288,0.0,
4289,0.0,
4290,0.0,
4291,0.0,
4292,0.0,
4293,0.0,
4294,0.0,
4295,0.0,
4296,0.0,
4297,0.0,
4298,0.0,
4299,0.0,
4300,0.0,
4301,0.0,
4302,0.0,
4303,0.0,
4304,0.0,
4305,0.0,
4306,0.0,
4307,0.0,
4308,0.0,
4309,0.0,
4310,0.0,
4311,0.0,
4312,0.0,
4313,0.0,
4314,0.0,
4315,0.0,
4316,0.0,
4317,0.0,
4318,0.0,
4319,0.0,
4320,0.0,
4321,0.0,
4322,0.0,
4323,0.0,
4324,0.0,
4325,0.0,
4326,0.0,
4327,0.0,
4328,0.0,
4329,0.0,
4330,0.0,
4331,0.0,
4332,0.0,
4333,0.0,
4334,0.0,
4335,0.0,
4336,0.0,
4337,0.0,
4338,0.0,
4339,0.0,
4340,0.0,
4341,0.0,
4342,0.0,
4343,0.0,
4344,0.0,
4345,0.0,
4346,0.0,
4347,0.0,
4348,0.0,
4349,0.0,
4350,0.0,
4351,0.0,
4352,0.0,
4353,0.0,
4354,0.0,
4355,0.0,
4356,0.0,
4357,0.0,
4358,0.0,
4359,0.0,
4360,0.0,
4361,0.0,
4362,0.0,
4363,0.0,
4364,0.0,
4365,0.0,
4366,0.0,
4367,0.0,
4368,0.0,
4369,0.0,
4370,0.0,
4371,0.0,
4372,0.0,
4373,0.0,
4374,0.0,
4375,0.0,
4376,0.0,
4377,0.0,
4378,0.0,
4379,0.0,
4380,0.0,
4381,0.0,
4382,0.0,
4383,0.0,
4384,0.0,
4385,0.0,
4386,0.0,
4387,0.0,
4388,0.0,
4389,0.0,
4390,0.0,
4391,0.0,
4392,0.0,
4393,0.0,
4394,0.0,
4395,0.0,
4396,0.0,
4397,0.0,
4398,0.0,
4399,0.0,
4400,0.0,
4401,0.0,
4402,0.0,
4403,0.0,
4404,0.0,
4405,0.0,
4406,0.0,
4407,0.0,
4408,0.0,
4409,0.0,
4410,0.0,
4411,0.0,
4412,0.0,
4413,0.0,
4414,0.0,
4415,0.0,
4416,0.0,
4417,0.0,
4418,0.0,
4419,0.0,
4420,0.0,
4421,0.0,
4422,0.0,
4423,0.0,
4424,0.0,
4425,0.0,
4426,0.0,
4427,0.0,
4428,0.0,
4429,0.0,
4430,0.0,
4431,0.0,
4432,0.0,
4433,0.0,
4434,0.0,
4435,0.0,
4436,0.0,
4437,0.0,
4438,0.0,
4439,0.0,
4440,0.0,
4441,0.0,
4442,0.0,
4443,0.0,
4444,0.0,
4445,0.0,
4446,0.0,
4447,0.0,
4448,0.0,
4449,0.0,
4450,0.0,
4451,0.0,
4452,0.0,
4453,0.0,
4454,0.0,
4455,0.0,
4456,0.0,
4457,0.0,
4458,0.0,
4459,0.0,
4460,0.0,
4461,0.0,
4462,0.0,
4463,0.0,
4464,0.0,
4465,0.0,
4466,0.0,
4467,0.0,
4468,0.0,
4469,0.0,
4470,0.0,
4471,0.0,
4472,0.0,
4473,0.0,
4474,0.0,
4475,0.0,
4476,0.0,
4477,0.0,
4478,0.0,
4479,0.0,
4480,0.0,
4481,0.0,
4482,0.0,
4483,0.0,
4484,0.0,
4485,0.0,
4486,0.0,
4487,0.0,
4488,0.0,
4489,0.0,
4490,0.0,
4491,0.0,
4492,0.0,
4493,0.0,
4494,0.0,
4495,0.0,
4496,0.0,
4497,0.0,
4498,0.0,
4499,0.0,
4500,0.0,
4501,0.0,
4502,0.0,
4503,0.0,
4504,0.0,
4505,0.0,
4506,0.0,
4507,0.0,
4508,0.0,
4509,0.0,
4510,0.0,
4511,0.0,
4512,0.0,
4513,0.0,
4514,0.0,
4515,0.0,
4516,0.0,
4517,1.0,34
4518,0.0,
4519,1.0,31
4520,0.0,
4521,0.0,
4522,1.0,34
4523,0.0,
4524,0.0,
4525,1.0,43
4526,1.0,36
4527,1.0,13
4528,1.0,14
4529,1.0,23
4530,1.0,15
4531,1.0,10
4532,1.0,17
4533,1.0,13
4534,1.0,12
4535,1.0,29
4536,1.0,12
4537,1.0,11
4538,1.0,20
4539,1.0,15
4540,1.0,8
4541,1.0,19
4542,1.0,9
4543,1.0,10
4544,1.0,11
4545,1.0,10
4546,1.0,10
4547,1.0,9
4548,1.0,8
4549,1.0,10
4550,1.0,29
4551,1.0,7
4552,1.0,17
4553,1.0,12
4554,1.0,9
4555,1.0,9
4556,1.0,8
4557,1.0,11
4558,1.0,11
4559,1.0,16
4560,1.0,9
4561,1.0,8
4562,1.0,27
4563,1.0,8
4564,1.0,11
4565,1.0,9
4566,1.0,12
4567,1.0,7
4568,1.0,13
4569,1.0,29
4570,1.0,9
4571,1.0,14
4572,1.0,8
4573,1.0,8
4574,1.0,7
4575,1.0,13
4576,1.0,10
4577,1.0,8
4578,1.0,12
4579,1.0,7
4580,1.0,10
4581,1.0,7
4582,1.0,10
4583,1.0,9
4584,1.0,9
4585,1.0,14
4586,1.0,8
4587,1.0,10
4588,1.0,8
4589,1.0,7
4590,1.0,7
4591,1.0,8
4592,1.0,9
4593,1.0,19
4594,1.0,8
4595,1.0,12
4596,1.0,8
4597,1.0,9
4598,1.0,21
4599,1.0,8
4600,1.0,8
4601,0.0,
4602,0.0,
4603,0.0,
4604,0.0,
4605,0.0,
4606,0.0,
4607,0.0,
4608,0.0,
4609,0.0,
4610,0.0,
4611,0.0,
4612,0.0,
4613,0.0,
4614,0.0,
4615,0.0,
4616,0.0,
4617,0.0,
4618,0.0,
4619,0.0,
4620,0.0,
4621,0.0,
4622,0.0,
4623,0.0,
4624,0.0,
4625,0.0,
4626,0.0,
4627,0.0,
4628,0.0,
4629,0.0,
4630,0.0,
4631,0.0,
4632,0.0,
4633,0.0,
4634,0.0,
4635,0.0,
4636,0.0,
4637,0.0,
4638,0.0,
4639,0.0,
4640,0.0,
4641,0.0,
4642,0.0,
4643,0.0,
4644,0.0,
4645,0.0,
4646,0.0,
4647,0.0,
4648,0.0,
4649,0.0,
4650,0.0,
4651,0.0,
4652,0.0,
4653,0.0,
4654,0.0,
4655,0.0,
4656,0.0,
4657,0.0,
4658,0.0,
4659,0.0,
4660,0.0,
4661,0.0,
4662,0.0,
4663,0.0,
4664,0.0,
4665,0.0,
4666,0.0,
4667,0.0,
4668,0.0,
4669,0.0,
4670,0.0,
4671,0.0,
4672,0.0,
4673,0.0,
4674,0.0,
4675,0.0,
4676,0.0,
4677,0.0,
4678,0.0,
4679,0.0,
4680,0.0,
4681,0.0,
4682,0.0,
4683,0.0,
4684,0.0,
4685,0.0,
4686,0.0,
4687,0.0,
4688,0.0,
4689,0.0,
4690,0.0,
4691,0.0,
4692,0.0,
4693,0.0,
4694,0.0,
4695,0.0,
4696,0.0,
4697,0.0,
4698,0.0,
4699,0.0,
4700,0.0,
4701,1.0,36
4702,1.0,45
4703,1.0,16
4704,1.0,11
4705,1.0,36
4706,1.0,10
4707,1.0,9
4708,1.0,16
4709,1.0,21
4710,1.0,7
4711,1.0,9
4712,1.0,20
4713,1.0,18
4714,1.0,16
4715,1.0,32
4716,1.0,9
4717,1.0,20
4718,1.0,15
4719,1.0,17
4720,1.0,9
4721,1.0,8
4722,1.0,17
4723,1.0,7
4724,1.0,8
4725,1.0,9
4726,1.0,7
4727,1.0,14
4728,1.0,11
4729,1.0,13
4730,1.0,30
4731,1.0,9
4732,1.0,12
4733,1.0,9
4734,1.0,11
4735,1.0,10
4736,1.0,17
4737,1.0,7
4738,1.0,10
4739,1.0,12
4740,1.0,10
4741,1.0,15
4742,1.0,10
4743,1.0,10
4744,1.0,10
4745,1.0,19
4746,1.0,13
4747,1.0,7
4748,1.0,9
4749,1.0,8
4750,1.0,9
4751,1.0,16
4752,1.0,10
4753,1.0,11
4754,1.0,13
4755,1.0,13
4756,1.0,21
4757,1.0,9
4758,1.0,10
4759,1.0,18
4760,1.0,7
4761,1.0,9
4762,1.0,33
4763,1.0,13
4764,1.0,20
4765,1.0,9
4766,1.0,11
4767,1.0,20
4768,1.0,7
4769,1.0,13
4770,1.0,8
4771,1.0,15
4772,1.0,13
4773,1.0,26
4774,1.0,21
4775,1.0,27
4776,1.0,13
4777,1.0,26
4778,1.0,13
4779,1.0,9
4780,1.0,14
4781,1.0,15
4782,1.0,6
4783,1.0,18
4784,1.0,13
4785,1.0,12
4786,1.0,14
4787,1.0,10
4788,1.0,17
4789,1.0,44
4790,1.0,10
4791,1.0,7
4792,1.0,9
4793,1.0,19
4794,1.0,8
4795,1.0,18
4796,1.0,12
4797,1.0,17
4798,1.0,7
4799,1.0,7
4800,1.0,7
4801,0.0,
4802,0.0,
4803,0.0,
4804,0.0,
4805,0.0,
4806,0.0,
4807,0.0,
4808,0.0,
4809,0.0,
4810,0.0,
4811,0.0,
4812,0.0,
4813,0.0,
4814,0.0,
4815,0.0,
4816,0.0,
4817,0.0,
4818,0.0,
4819,0.0,
4820,0.0,
4821,0.0,
4822,0.0,
4823,0.0,
4824,0.0,
4825,0.0,
4826,0.0,
4827,0.0,
4828,0.0,
4829,0.0,
4830,0.0,
4831,0.0,
4832,0.0,
4833,0.0,
4834,0.0,
4835,0.0,
4836,0.0,
4837,0.0,
4838,0.0,
4839,0.0,
4840,0.0,
4841,0.0,
4842,0.0,
4843,0.0,
4844,0.0,
4845,0.0,
4846,0.0,
4847,0.0,
4848,0.0,
4849,0.0,
4850,0.0,
4851,0.0,
4852,0.0,
4853,0.0,
4854,0.0,
4855,0.0,
4856,0.0,
4857,0.0,
4858,0.0,
4859,0.0,
4860,0.0,
4861,0.0,
4862,0.0,
4863,0.0,
4864,0.0,
4865,0.0,
4866,0.0,
4867,0.0,
4868,0.0,
4869,0.0,
4870,0.0,
4871,0.0,
4872,0.0,
4873,0.0,
4874,0.0,
4875,0.0,
4876,0.0,
4877,0.0,
4878,0.0,
4879,0.0,
4880,0.0,
4881,0.0,
4882,0.0,
4883,0.0,
4884,0.0,
4885,0.0,
4886,0.0,
4887,0.0,
4888,0.0,
4889,0.0,
4890,0.0,
4891,0.0,
4892,0.0,
4893,0.0,
4894,0.0,
4895,0.0,
4896,0.0,
4897,0.0,
4898,0.0,
4899,0.0,
4900,0.0,
4901,0.0,
4902,0.0,
4903,1.0,44
4904,0.0,
4905,0.0,
4906,0.0,
4907,1.0,19
4908,0.0,
4909,1.0,38
4910,1.0,50
4911,0.0,
4912,0.0,
4913,1.0,11
4914,0.0,
4915,1.0,17
4916,1.0,28
4917,0.0,
4918,0.0,
4919,1.0,27
4920,1.0,9
4921,1.0,15
4922,1.0,36
4923,0.0,
4924,1.0,22
4925,1.0,9
4926,1.0,15
4927,1.0,19
4928,1.0,10
4929,0.0,
4930,1.0,16
4931,1.0,11
4932,1.0,19
4933,1.0,12
4934,1.0,20
4935,1.0,12
4936,1.0,13
4937,1.0,11
4938,1.0,12
4939,1.0,15
4940,1.0,7
4941,1.0,9
4942,1.0,6
4943,1.0,8
4944,1.0,7
4945,1.0,28
4946,1.0,9
4947,1.0,9
4948,0.0,
4949,1.0,14
4950,1.0,6
4951,1.0,7
4952,1.0,8
4953,1.0,12
4954,1.0,8
4955,1.0,12
4956,1.0,9
4957,1.0,11
4958,1.0,11
4959,1.0,11
4960,1.0,16
4961,1.0,13
4962,1.0,15
4963,1.0,10
4964,1.0,9
4965,1.0,15
4966,1.0,8
4967,1.0,9
4968,1.0,23
4969,1.0,12
4970,1.0,12
4971,1.0,7
4972,1.0,8
4973,1.0,10
4974,1.0,21
4975,1.0,12
4976,1.0,10
4977,1.0,22
4978,1.0,9
4979,1.0,8
4980,1.0,16
4981,1.0,14
4982,1.0,9
4983,1.0,14
4984,1.0,11
4985,1.0,11
4986,1.0,9
4987,1.0,12
4988,1.0,11
4989,1.0,7
4990,1.0,13
4991,1.0,12
4992,1.0,16
4993,1.0,10
4994,1.0,7
4995,1.0,16
4996,1.0,19
4997,1.0,9
4998,1.0,17
4999,1.0,8
5000,1.0,8
5001,1.0,18
5002,1.0,42
5003,1.0,9
5004,1.0,10
5005,1.0,12
5006,1.0,8
5007,1.0,16
5008,1.0,8
5009,1.0,11
